symbol,feature_name,baseline_mean,recent_mean,drift_score,is_drifted,updated_at
NIFTY,RSI,60.2064868861703,58.40885817973579,0.2453330812971927,False,2026-08-08T22:15:55.562990
NIFTY,ADX,15.371873823785686,14.108793676164051,0.25330319871325446,False,2026-08-08T22:15:55.562990
NIFTY,ATR,14.316135714285606,14.06071428571418,0.04373359114196856,False,2026-08-08T22:15:55.562990
NIFTY,Volume Ratio,0.8590985426074061,1.0,0.4043246279385937,False,2026-08-08T22:15:55.562990
NIFTY,PCR,1.0023945611974654,1.0025050763437293,0.11326084966291458,False,2026-08-08T22:15:55.562990
